,상호명,상권업종대분류명,상권업종중분류명,상권업종소분류명,경도,위도,도로명주소
185132,그옛날통닭,음식,닭/오리요리,후라이드/양념치킨,126.779046429813,37.507166699388,경기도 부천시 정주로 28-12
185164,주원인테리어산업,소매,가정/주방/인테리어,인테리어/욕실용품/커튼,126.815429758494,37.5187641055446,경기도 부천시 삼작로 485
185223,홍어와탁주,음식,한식,한식/백반/한정식,126.812484894615,37.4840085269665,경기도 부천시 부광로8번길 6
185227,선경사,생활서비스,세탁/가사서비스,세탁소/빨래방,126.769190937441,37.5163720797513,경기도 부천시 중동로407번길 16
185230,동서카센타,생활서비스,자동차/이륜차,자동차정비/카센타,126.816045818438,37.4876394186026,경기도 부천시 부일로780번길 7-1
185271,대승네트웍스,소매,사진/광학/정밀기기소매,핸드폰소매,126.812589492403,37.5081123662243,경기도 부천시 역곡로258번길 83
185276,E-편한공인중개사사무소,부동산,평가/개발/관리,부동산자문,126.753630059727,37.4909529462161,경기도 부천시 부일로205번길 54
185302,연화대중탕,생활서비스,대중목욕탕/휴게,욕탕업-종합,126.78129756164,37.4946205043139,경기도 부천시 옥산로 16
185308,부농실업,부동산,분양,건물분양-종합,126.776634682229,37.4948516275251,경기도 부천시 부흥로303번길 6
185365,태성가구,소매,가구소매,일반가구소매,126.816241775711,37.5260796429964,경기도 부천시 역곡로 466
185387,나비야,관광/여가/오락,요가/단전/마사지,안마시술소,126.761648082898,37.5032372730061,경기도 부천시 석천로177번길 21
185388,GS부천아레나,소매,운동/경기용품소매,운동/경기용품,126.775299219556,37.5025326300427,경기도 부천시 길주로 300
185410,마임여월총괄본부,소매,건강/미용식품,건강식품판매,126.805579783988,37.5199984311135,경기도 부천시 삼작로395번길 5
185431,밀사랑손칼국수,음식,분식,국수/만두/칼국수,126.806560459956,37.5173773230572,경기도 부천시 삼작로410번길 54
185447,태평양상사,소매,자동차/자동차용품,자동차장식품판매,126.815542682812,37.5252166504091,경기도 부천시 역곡로 455
185467,유엔비기획,소매,가방/신발/액세서리,양품점,126.782086091756,37.4850596229864,경기도 부천시 부천로 7
185472,아강발,음식,한식,기타고기요리,126.775996285228,37.4986293636229,경기도 부천시 조마루로291번길 24
185483,코사마트BS마트,소매,종합소매점,수퍼마켓,126.756494524789,37.4948305503524,경기도 부천시 장말로 137
185494,어울마당까페,음식,커피점/카페,커피전문점/카페/다방,126.766524543955,37.4824924032953,경기도 부천시 경인로92번길 33
185502,누베라유통,소매,의복의류,일반의류,126.787975371278,37.4830658221891,경기도 부천시 경인로 293-1
185519,루체헤어,생활서비스,이/미용/건강,여성미용실,126.807657506866,37.4768506939119,경기도 부천시 범안로 54
185527,비엠헬스케어,소매,의약/의료품소매,의료용품소매,126.756349857059,37.489233603234,경기도 부천시 부일로233번길 18
185542,로뎀나무,음식,커피점/카페,커피전문점/카페/다방,126.792372423084,37.4810384602959,경기도 부천시 호현로489번길 14
185591,켈스중동미리내영어교습소,학문/교육,학원-어학,학원-외국어/어학,126.772020861699,37.500372152052,경기도 부천시 조마루로285번길 47
185595,SBS당구클럽,관광/여가/오락,PC/오락/당구/볼링등,당구장,126.815845912453,37.528220136402,경기도 부천시 역곡로 487
185604,SK석유,소매,기타판매업,가정용연료소매,126.814766473693,37.5249385523578,경기도 부천시 원종로131번길 19
185610,깐부치킨,음식,닭/오리요리,후라이드/양념치킨,126.784049168263,37.4860259341632,경기도 부천시 부일로483번길 8
185645,영광테크놀로지,소매,책/서적/도서,서적/신문소매,126.786181230337,37.4877328003148,경기도 부천시 부천로40번길 49-5
185652,리딩게이트어학원,학문/교육,학원-어학,학원-외국어/어학,126.766970885285,37.4917957555699,경기도 부천시 중동로 108
185656,커피베스코,음식,커피점/카페,커피전문점/카페/다방,126.782086091756,37.4850596229864,경기도 부천시 부천로 7
185661,보쌈마을명태촌부천직영점,음식,한식,족발/보쌈전문,126.761544393857,37.4930815321654,경기도 부천시 장말로 176
185701,코니,소매,기타판매업,통신판매,126.782086091756,37.4850596229864,경기도 부천시 부천로 7
185726,카페엔섬,음식,커피점/카페,커피전문점/카페/다방,126.782469877668,37.487190027756,경기도 부천시 부일로469번길 29
185735,아리랑노래바,음식,유흥주점,룸살롱/단란주점,126.793541139571,37.480077278195,경기도 부천시 호현로 476
185739,나영패션,소매,의복의류,일반의류,126.782086091756,37.4850596229864,경기도 부천시 부천로 7
185766,킹스타노래연습장,관광/여가/오락,무도/유흥/가무,노래방,126.770339219276,37.515329833145,경기도 부천시 중동로 398
185769,주니헤어,생활서비스,이/미용/건강,여성미용실,126.792298479439,37.5200345597696,경기도 부천시 삼작로 278
185772,임진강민물장어산꼼장어,음식,일식/수산물,민물장어전문,126.777123994542,37.4870356972998,경기도 부천시 신흥로 38
185798,믿음건강원,소매,건강/미용식품,건강원,126.754431730661,37.4957909445407,경기도 부천시 장말로 107-1
185819,부천각,음식,중식,중국음식/중국집,126.779086128998,37.4797215444207,경기도 부천시 경인로216번길 79
185842,뉴서울세탁소,생활서비스,세탁/가사서비스,세탁소/빨래방,126.762751508588,37.4857147010205,경기도 부천시 중동로71번길 39
185844,ZenBAR,음식,유흥주점,빠/카페/스탠드빠,126.775791560625,37.4993931219841,경기도 부천시 조마루로291번길 40
185849,일곱기둥인테리어,소매,가정/주방/인테리어,인테리어/욕실용품/커튼,126.756986403986,37.4965386815225,경기도 부천시 부흥로 150
185922,마실호프,음식,유흥주점,호프/맥주,126.756810634357,37.4975910413287,경기도 부천시 조마루로 134
185932,꼼빠니아,소매,의복의류,맞춤양장/양장점,126.80458461673,37.5242322337555,경기도 부천시 소사로 763
185935,강원공사,생활서비스,광고/인쇄,간판제작종합,126.791166295902,37.4927396234367,경기도 부천시 원미로 114
185953,남성이발관,생활서비스,이/미용/건강,남성미용실,126.793567163089,37.4925208870033,경기도 부천시 조종로 79
185975,여성의류,소매,의복의류,일반의류,126.805947825838,37.527426674267,경기도 부천시 소사로794번길 21
186022,탑영어수학전문학원,학문/교육,학원-보습교습입시,학원-입시,126.753145804561,37.5030757464525,경기도 부천시 송내대로205번길 70
186023,헤어뷰블루,생활서비스,이/미용/건강,여성미용실,126.75280301061,37.5066852668846,경기도 부천시 상동로 105
186036,더산,소매,음/식료품소매,청과물소매,126.802894987265,37.5188179236236,경기도 부천시 삼작로368번길 23-1
186039,롯데공인중개사사무소,부동산,부동산중개,부동산중개,126.774547873678,37.4966050375605,경기도 부천시 조마루로 278
186062,보습학원,학문/교육,학원-보습교습입시,학원-입시,126.784953139446,37.4993255294393,경기도 부천시 부천로167번길 23
186082,짱노래방,관광/여가/오락,무도/유흥/가무,노래방,126.751497247439,37.5063110590221,경기도 부천시 길주로 81
186098,원미우체국,생활서비스,운송/배달/택배,우체국/우편물취급소,126.785445492203,37.4947623387651,경기도 부천시 부천로 118-1
186141,심곡탁구장,관광/여가/오락,PC/오락/당구/볼링등,탁구장,126.785832523659,37.4904143087311,경기도 부천시 부흥로401번길 16
186176,꿈의궁전,숙박,모텔/여관/여인숙,모텔/여관/여인숙,126.785619069921,37.4840417776174,경기도 부천시 부천로2번길 49
186215,리즈음악학원,학문/교육,학원-음악미술무용,피아노/바이올린/기타,126.811964231384,37.4918964021511,경기도 부천시 안곡로279번길 42
186230,스코어메이커,학문/교육,학원-보습교습입시,학원-입시,126.752241694791,37.5037149425848,경기도 부천시 상동로 69
186305,그린벨리,생활서비스,세탁/가사서비스,세탁소/빨래방,126.814269173056,37.4848644163209,경기도 부천시 경인로 532
186332,꽃향기,소매,선물/팬시/기념품,꽃집/꽃배달,126.749724961456,37.490506214784,경기도 부천시 상일로 72
186339,그린타운슈퍼,소매,종합소매점,수퍼마켓,126.769196900489,37.4980991846454,경기도 부천시 중동로 204
186357,일반가구점,소매,가구소매,일반가구소매,126.772115875726,37.4842085567226,경기도 부천시 경인로 149
186382,황소호프,음식,유흥주점,호프/맥주,126.771900124901,37.491171326261,경기도 부천시 심중로92번길 17
186389,만민이발관,생활서비스,이/미용/건강,남성미용실,126.784274638345,37.4986247505814,경기도 부천시 조마루로365번길 12
186404,우성인테리어,소매,가정/주방/인테리어,지물판매,126.803910332995,37.4835435901155,경기도 부천시 부일로 663
186409,시장정육점,소매,음/식료품소매,육류소매,126.783193146405,37.5074257396409,경기도 부천시 부천로263번길 46-1
186433,경인전자,소매,가전제품소매,일반가전제품,126.789152609517,37.484384399721,경기도 부천시 원미로 20
186444,반하다,음식,유흥주점,호프/맥주,126.770910787637,37.5101368237742,경기도 부천시 도약로 206
186463,예그린피아노,학문/교육,학원-음악미술무용,피아노/바이올린/기타,126.780303579169,37.4980251717777,경기도 부천시 옥산로 47
186472,SBS방송아카데미,학문/교육,학원-자격/국가고시,학원-미용,126.7825282113,37.4856858961142,경기도 부천시 부일로 472
186524,우남세탁소,생활서비스,세탁/가사서비스,세탁소/빨래방,126.772233806881,37.5136105506401,경기도 부천시 수도로48번길 9
186525,신의주찹쌀순대,음식,별식/퓨전요리,순대전문점,126.795077123515,37.4808858680805,경기도 부천시 경인옛로 30
186566,이브자리,소매,가정/주방/인테리어,침구/수예품,126.781252509351,37.483474210297,경기도 부천시 경인로 231
186578,씨유소사푸르지오,소매,종합소매점,편의점,126.795997712421,37.4805888999143,경기도 부천시 경인옛로 38
186638,자매분식,음식,분식,라면김밥분식,126.790961649758,37.4815826756076,경기도 부천시 경인로324번길 20
186651,농협안심축산물전문점,소매,음/식료품소매,정육점,126.762937950669,37.5052600931458,경기도 부천시 길주로 183
186676,린나이가스보일러,소매,철물/난방/건설자재소매,보일러/냉난방용품,126.794128201756,37.4773170795722,경기도 부천시 은성로29번길 48
186709,카페마망,음식,커피점/카페,커피전문점/카페/다방,126.813673123237,37.4710724966654,경기도 부천시 양지남로 17
186732,사랑어린이집,학문/교육,유아교육,어린이집,126.807530900738,37.4727226460909,경기도 부천시 범안로96번길 29
186736,키즈카페,음식,커피점/카페,커피전문점/카페/다방,126.815643575404,37.4880498652095,경기도 부천시 부일로 781
186794,미스터큐,음식,닭/오리요리,후라이드/양념치킨,126.750100816496,37.5073054456917,경기도 부천시 길주로77번길 19-38
186804,삐아제어린이집,학문/교육,유아교육,어린이집,126.753376689454,37.4966718383312,경기도 부천시 부흥로 100
186807,미르헤어,생활서비스,이/미용/건강,여성미용실,126.785575757035,37.4867174153667,경기도 부천시 부천로30번길 41
186819,디엘테크,소매,사무/문구/컴퓨터,컴퓨터/주변기기,126.820088015253,37.5304070593734,경기도 부천시 고강로132번가길 22
186845,양지요리제과제빵학원,학문/교육,학원-자격/국가고시,학원-제과기술,126.764207731158,37.5050751577596,경기도 부천시 길주로 195
